Entity,Code,Date,Total confirmed deaths (deaths),Total confirmed cases (cases)
Asia,,20-Mar-20,4738,115259
Asia,,21-Mar-20,4915,117799
Asia,,22-Mar-20,5089,120778
Asia,,23-Mar-20,5276,123514
Asia,,24-Mar-20,5448,126722
Asia,,25-Mar-20,5607,130855
Asia,,26-Mar-20,5800,135470
Asia,,27-Mar-20,6041,140851
Asia,,28-Mar-20,6244,147900
Asia,,29-Mar-20,6470,155312
Asia,,30-Mar-20,6670,162410
Asia,,31-Mar-20,6889,170010
Asia,,1-Apr-20,7118,177657
Asia,,2-Apr-20,7402,186211
Asia,,3-Apr-20,7697,195087
Asia,,4-Apr-20,7847,201388
Asia,,5-Apr-20,8291,213719
Asia,,6-Apr-20,8619,223925
Asia,,7-Apr-20,8898,233291
Asia,,8-Apr-20,9214,242914
Asia,,9-Apr-20,9502,252436
Asia,,10-Apr-20,9853,262614
Asia,,11-Apr-20,10182,273665
Asia,,12-Apr-20,10568,286746
Asia,,13-Apr-20,10956,298269
Asia,,14-Apr-20,11298,310029
Asia excl. China,,31-Dec-19,0,0
Asia excl. China,,1-Jan-20,0,0
Asia excl. China,,2-Jan-20,0,0
Asia excl. China,,3-Jan-20,0,0
Asia excl. China,,4-Jan-20,0,0
Asia excl. China,,5-Jan-20,0,0
Asia excl. China,,6-Jan-20,0,0
Asia excl. China,,7-Jan-20,0,0
Asia excl. China,,8-Jan-20,0,0
Asia excl. China,,9-Jan-20,0,0
Asia excl. China,,10-Jan-20,0,0
Asia excl. China,,11-Jan-20,0,0
Asia excl. China,,12-Jan-20,0,0
Asia excl. China,,13-Jan-20,0,1
Asia excl. China,,14-Jan-20,0,1
Asia excl. China,,15-Jan-20,0,2
Asia excl. China,,16-Jan-20,0,2
Asia excl. China,,17-Jan-20,0,3
Asia excl. China,,18-Jan-20,0,3
Asia excl. China,,19-Jan-20,0,3
Asia excl. China,,20-Jan-20,0,4
Asia excl. China,,21-Jan-20,0,5
Asia excl. China,,22-Jan-20,0,7
Asia excl. China,,23-Jan-20,0,7
Asia excl. China,,24-Jan-20,0,14
Asia excl. China,,25-Jan-20,0,21
Asia excl. China,,26-Jan-20,0,25
Asia excl. China,,27-Jan-20,0,32
Asia excl. China,,28-Jan-20,0,44
Asia excl. China,,29-Jan-20,0,53
Asia excl. China,,30-Jan-20,0,65
Asia excl. China,,31-Jan-20,0,79
Asia excl. China,,1-Feb-20,0,94
Asia excl. China,,2-Feb-20,1,108
Asia excl. China,,3-Feb-20,1,110
Asia excl. China,,4-Feb-20,1,113
Asia excl. China,,5-Feb-20,1,136
Asia excl. China,,6-Feb-20,1,148
Asia excl. China,,7-Feb-20,1,160
Asia excl. China,,8-Feb-20,1,175
Asia excl. China,,9-Feb-20,1,186
Asia excl. China,,10-Feb-20,1,193
Asia excl. China,,11-Feb-20,1,198
Asia excl. China,,12-Feb-20,1,201
Asia excl. China,,13-Feb-20,2,209
Asia excl. China,,14-Feb-20,2,219
Asia excl. China,,15-Feb-20,2,239
Asia excl. China,,16-Feb-20,2,260
Asia excl. China,,17-Feb-20,3,274
Asia excl. China,,18-Feb-20,3,280
Asia excl. China,,19-Feb-20,3,306
Asia excl. China,,20-Feb-20,5,365
Asia excl. China,,21-Feb-20,6,453
Asia excl. China,,22-Feb-20,9,675
Asia excl. China,,23-Feb-20,13,973
Asia excl. China,,24-Feb-20,18,1168
Asia excl. China,,25-Feb-20,23,1328
Asia excl. China,,26-Feb-20,29,1674
Asia excl. China,,27-Feb-20,36,2221
Asia excl. China,,28-Feb-20,44,2812
Asia excl. China,,29-Feb-20,55,3909
Asia excl. China,,1-Mar-20,68,4740
Asia excl. China,,2-Mar-20,85,5863
Asia excl. China,,3-Mar-20,103,7009
Asia excl. China,,4-Mar-20,118,8404
Asia excl. China,,5-Mar-20,136,9540
Asia excl. China,,6-Mar-20,160,10727
Asia excl. China,,7-Mar-20,179,12588
Asia excl. China,,8-Mar-20,206,14167
Asia excl. China,,9-Mar-20,261,15287
Asia excl. China,,10-Mar-20,309,16179
Asia excl. China,,11-Mar-20,373,17495
Asia excl. China,,12-Mar-20,450,19104
Asia excl. China,,13-Mar-20,531,20455
Asia excl. China,,14-Mar-20,632,22257
Asia excl. China,,15-Mar-20,734,24042
Asia excl. China,,16-Mar-20,856,25960
Asia excl. China,,17-Mar-20,997,27740
Asia excl. China,,18-Mar-20,1143,29662
Asia excl. China,,19-Mar-20,1302,31726
Asia excl. China,,20-Mar-20,1485,34030
Asia excl. China,,21-Mar-20,1656,36518
Asia excl. China,,22-Mar-20,1824,39432
Asia excl. China,,23-Mar-20,2002,42030
Asia excl. China,,24-Mar-20,2167,45169
Asia excl. China,,25-Mar-20,2322,49224
Asia excl. China,,26-Mar-20,2509,53737
Asia excl. China,,27-Mar-20,2745,59024
Asia excl. China,,28-Mar-20,2945,65954
Asia excl. China,,29-Mar-20,3166,73253
Asia excl. China,,30-Mar-20,3364,80253
Asia excl. China,,31-Mar-20,3580,87769
Asia excl. China,,1-Apr-20,3808,95362
Asia excl. China,,2-Apr-20,4086,103816
Asia excl. China,,3-Apr-20,4371,112622
Asia excl. China,,4-Apr-20,4517,118861
Asia excl. China,,5-Apr-20,4958,131144
Asia excl. China,,6-Apr-20,5284,141283
Asia excl. China,,7-Apr-20,5563,150593
Asia excl. China,,8-Apr-20,5877,160130
Asia excl. China,,9-Apr-20,6163,169566
Asia excl. China,,10-Apr-20,6513,179689
Asia excl. China,,11-Apr-20,6839,190661
Asia excl. China,,12-Apr-20,7225,203649
Asia excl. China,,13-Apr-20,7611,215060
Asia excl. China,,14-Apr-20,7953,226726
Australia,AUS,31-Dec-19,0,0
Australia,AUS,1-Jan-20,0,0
Australia,AUS,2-Jan-20,0,0
Australia,AUS,3-Jan-20,0,0
Australia,AUS,4-Jan-20,0,0
Australia,AUS,5-Jan-20,0,0
Australia,AUS,6-Jan-20,0,0
Australia,AUS,7-Jan-20,0,0
Australia,AUS,8-Jan-20,0,0
Australia,AUS,9-Jan-20,0,0
Australia,AUS,10-Jan-20,0,0
Australia,AUS,11-Jan-20,0,0
Australia,AUS,12-Jan-20,0,0
Australia,AUS,13-Jan-20,0,0
Australia,AUS,14-Jan-20,0,0
Australia,AUS,15-Jan-20,0,0
Australia,AUS,16-Jan-20,0,0
Australia,AUS,17-Jan-20,0,0
Australia,AUS,18-Jan-20,0,0
Australia,AUS,19-Jan-20,0,0
Australia,AUS,20-Jan-20,0,0
Australia,AUS,21-Jan-20,0,0
Australia,AUS,22-Jan-20,0,0
Australia,AUS,23-Jan-20,0,0
Australia,AUS,24-Jan-20,0,0
Australia,AUS,25-Jan-20,0,1
Australia,AUS,26-Jan-20,0,4
Australia,AUS,27-Jan-20,0,4
Australia,AUS,28-Jan-20,0,4
Australia,AUS,29-Jan-20,0,4
Australia,AUS,30-Jan-20,0,6
Australia,AUS,31-Jan-20,0,7
Australia,AUS,1-Feb-20,0,9
Australia,AUS,2-Feb-20,0,11
Australia,AUS,3-Feb-20,0,11
Australia,AUS,4-Feb-20,0,11
Australia,AUS,5-Feb-20,0,12
Australia,AUS,6-Feb-20,0,13
Australia,AUS,7-Feb-20,0,14
Australia,AUS,8-Feb-20,0,14
Australia,AUS,9-Feb-20,0,14
Australia,AUS,10-Feb-20,0,14
Australia,AUS,11-Feb-20,0,14
Australia,AUS,12-Feb-20,0,14
Australia,AUS,13-Feb-20,0,14
Australia,AUS,14-Feb-20,0,15
Australia,AUS,15-Feb-20,0,15
Australia,AUS,16-Feb-20,0,15
Australia,AUS,17-Feb-20,0,15
Australia,AUS,18-Feb-20,0,15
Australia,AUS,19-Feb-20,0,15
Australia,AUS,20-Feb-20,0,15
Australia,AUS,21-Feb-20,0,17
Australia,AUS,22-Feb-20,0,21
Australia,AUS,23-Feb-20,0,22
Australia,AUS,24-Feb-20,0,22
Australia,AUS,25-Feb-20,0,22
Australia,AUS,26-Feb-20,0,22
Australia,AUS,27-Feb-20,0,23
Australia,AUS,28-Feb-20,0,23
Australia,AUS,29-Feb-20,0,25
Australia,AUS,1-Mar-20,1,26
Australia,AUS,2-Mar-20,1,29
Australia,AUS,3-Mar-20,1,33
Australia,AUS,4-Mar-20,1,41
Australia,AUS,5-Mar-20,2,52
Australia,AUS,6-Mar-20,2,59
Australia,AUS,7-Mar-20,2,63
Australia,AUS,8-Mar-20,3,74
Australia,AUS,9-Mar-20,3,80
Australia,AUS,10-Mar-20,3,100
Australia,AUS,11-Mar-20,3,112
Australia,AUS,12-Mar-20,3,126
Australia,AUS,13-Mar-20,3,156
Australia,AUS,14-Mar-20,3,197
Australia,AUS,15-Mar-20,3,249
Australia,AUS,16-Mar-20,5,298
Australia,AUS,17-Mar-20,5,375
Australia,AUS,18-Mar-20,5,454
Australia,AUS,19-Mar-20,6,565
Australia,AUS,20-Mar-20,6,709
Australia,AUS,21-Mar-20,7,874
Australia,AUS,22-Mar-20,7,1098
Australia,AUS,23-Mar-20,7,1709
Australia,AUS,24-Mar-20,7,1823
Australia,AUS,25-Mar-20,8,2423
Australia,AUS,26-Mar-20,11,2799
Australia,AUS,27-Mar-20,13,3166
Australia,AUS,28-Mar-20,13,3378
Australia,AUS,29-Mar-20,14,3809
Australia,AUS,30-Mar-20,16,4093
Australia,AUS,31-Mar-20,19,4557
Australia,AUS,1-Apr-20,20,4707
Australia,AUS,2-Apr-20,21,4976
Australia,AUS,3-Apr-20,23,5224
Australia,AUS,4-Apr-20,30,5548
Australia,AUS,5-Apr-20,34,5687
Australia,AUS,6-Apr-20,36,5744
Australia,AUS,7-Apr-20,42,5844
Australia,AUS,8-Apr-20,45,5956
Australia,AUS,9-Apr-20,50,6052
Australia,AUS,10-Apr-20,52,6152
Australia,AUS,11-Apr-20,54,6238
Australia,AUS,12-Apr-20,57,6289
Australia,AUS,13-Apr-20,61,6322
Australia,AUS,14-Apr-20,61,6366
Austria,AUT,31-Dec-19,0,0
Austria,AUT,1-Jan-20,0,0
Austria,AUT,2-Jan-20,0,0
Austria,AUT,3-Jan-20,0,0
Austria,AUT,4-Jan-20,0,0
Austria,AUT,5-Jan-20,0,0
Austria,AUT,6-Jan-20,0,0
Austria,AUT,7-Jan-20,0,0
Austria,AUT,8-Jan-20,0,0
Austria,AUT,9-Jan-20,0,0
Austria,AUT,10-Jan-20,0,0
Austria,AUT,11-Jan-20,0,0
Austria,AUT,12-Jan-20,0,0
Austria,AUT,13-Jan-20,0,0
Austria,AUT,14-Jan-20,0,0
Austria,AUT,15-Jan-20,0,0
Austria,AUT,16-Jan-20,0,0
Austria,AUT,17-Jan-20,0,0
Austria,AUT,18-Jan-20,0,0
Austria,AUT,19-Jan-20,0,0
Austria,AUT,20-Jan-20,0,0
Austria,AUT,21-Jan-20,0,0
Austria,AUT,22-Jan-20,0,0
Austria,AUT,23-Jan-20,0,0
Austria,AUT,24-Jan-20,0,0
Austria,AUT,25-Jan-20,0,0
Austria,AUT,26-Jan-20,0,0
Austria,AUT,27-Jan-20,0,0
Austria,AUT,28-Jan-20,0,0
Austria,AUT,29-Jan-20,0,0
Austria,AUT,30-Jan-20,0,0
Austria,AUT,31-Jan-20,0,0
Austria,AUT,1-Feb-20,0,0
Austria,AUT,2-Feb-20,0,0
Austria,AUT,3-Feb-20,0,0
Austria,AUT,4-Feb-20,0,0
Austria,AUT,5-Feb-20,0,0
Austria,AUT,6-Feb-20,0,0
Austria,AUT,7-Feb-20,0,0
Austria,AUT,8-Feb-20,0,0
Austria,AUT,9-Feb-20,0,0
Austria,AUT,10-Feb-20,0,0
Austria,AUT,11-Feb-20,0,0
Austria,AUT,12-Feb-20,0,0
Austria,AUT,13-Feb-20,0,0
Austria,AUT,14-Feb-20,0,0
Austria,AUT,15-Feb-20,0,0
Austria,AUT,16-Feb-20,0,0
Austria,AUT,17-Feb-20,0,0
Austria,AUT,18-Feb-20,0,0
Austria,AUT,19-Feb-20,0,0
Austria,AUT,20-Feb-20,0,0
Austria,AUT,21-Feb-20,0,0
Austria,AUT,22-Feb-20,0,0
Austria,AUT,23-Feb-20,0,0
Austria,AUT,24-Feb-20,0,0
Austria,AUT,25-Feb-20,0,0
Austria,AUT,26-Feb-20,0,2
Austria,AUT,27-Feb-20,0,2
Austria,AUT,28-Feb-20,0,5
Austria,AUT,29-Feb-20,0,7
Austria,AUT,1-Mar-20,0,10
Austria,AUT,2-Mar-20,0,14
Austria,AUT,3-Mar-20,0,18
Austria,AUT,4-Mar-20,0,24
Austria,AUT,5-Mar-20,0,29
Austria,AUT,6-Mar-20,0,41
Austria,AUT,7-Mar-20,0,74
Austria,AUT,8-Mar-20,0,99
Austria,AUT,9-Mar-20,0,102
Austria,AUT,10-Mar-20,0,131
Austria,AUT,11-Mar-20,0,182
Austria,AUT,12-Mar-20,0,246
Austria,AUT,13-Mar-20,1,361
Austria,AUT,14-Mar-20,1,504
Austria,AUT,15-Mar-20,1,655
Austria,AUT,16-Mar-20,1,860
Austria,AUT,17-Mar-20,3,1016
Austria,AUT,18-Mar-20,3,1332
Austria,AUT,19-Mar-20,4,1646
Austria,AUT,20-Mar-20,6,2196
Austria,AUT,21-Mar-20,6,2649
Austria,AUT,22-Mar-20,8,3024
Austria,AUT,23-Mar-20,16,3631
Austria,AUT,24-Mar-20,25,4486
Austria,AUT,25-Mar-20,30,5282
Austria,AUT,26-Mar-20,34,5888
Austria,AUT,27-Mar-20,52,7029
Austria,AUT,28-Mar-20,68,7697
Austria,AUT,29-Mar-20,68,8291
Austria,AUT,30-Mar-20,86,8813
Austria,AUT,31-Mar-20,108,9618
Austria,AUT,1-Apr-20,128,10182
Austria,AUT,2-Apr-20,146,10711
Austria,AUT,3-Apr-20,158,11129
Austria,AUT,4-Apr-20,168,11525
Austria,AUT,5-Apr-20,186,11766
Austria,AUT,6-Apr-20,204,11983
Austria,AUT,7-Apr-20,220,12297
Austria,AUT,8-Apr-20,243,12640
Austria,AUT,9-Apr-20,273,12969
Austria,AUT,10-Apr-20,295,13248
Austria,AUT,11-Apr-20,319,13560
Austria,AUT,12-Apr-20,337,13807
Austria,AUT,13-Apr-20,350,13937
Austria,AUT,14-Apr-20,368,14043
Azerbaijan,AZE,31-Dec-19,0,0
Azerbaijan,AZE,1-Jan-20,0,0
Azerbaijan,AZE,2-Jan-20,0,0
Azerbaijan,AZE,3-Jan-20,0,0
Azerbaijan,AZE,4-Jan-20,0,0
Azerbaijan,AZE,5-Jan-20,0,0
Azerbaijan,AZE,6-Jan-20,0,0
Azerbaijan,AZE,7-Jan-20,0,0
Azerbaijan,AZE,8-Jan-20,0,0
Azerbaijan,AZE,9-Jan-20,0,0
Azerbaijan,AZE,10-Jan-20,0,0
Azerbaijan,AZE,11-Jan-20,0,0
Azerbaijan,AZE,12-Jan-20,0,0
Azerbaijan,AZE,13-Jan-20,0,0
Azerbaijan,AZE,14-Jan-20,0,0
Azerbaijan,AZE,15-Jan-20,0,0
Azerbaijan,AZE,16-Jan-20,0,0
Azerbaijan,AZE,17-Jan-20,0,0
Azerbaijan,AZE,18-Jan-20,0,0
Azerbaijan,AZE,19-Jan-20,0,0
Azerbaijan,AZE,20-Jan-20,0,0
Azerbaijan,AZE,21-Jan-20,0,0
Azerbaijan,AZE,22-Jan-20,0,0
Azerbaijan,AZE,23-Jan-20,0,0
Azerbaijan,AZE,24-Jan-20,0,0
Azerbaijan,AZE,25-Jan-20,0,0
Azerbaijan,AZE,26-Jan-20,0,0
Azerbaijan,AZE,27-Jan-20,0,0
Azerbaijan,AZE,28-Jan-20,0,0
Azerbaijan,AZE,29-Jan-20,0,0
Azerbaijan,AZE,30-Jan-20,0,0
Azerbaijan,AZE,31-Jan-20,0,0
Azerbaijan,AZE,1-Feb-20,0,0
Azerbaijan,AZE,2-Feb-20,0,0
Azerbaijan,AZE,3-Feb-20,0,0
Azerbaijan,AZE,4-Feb-20,0,0
Azerbaijan,AZE,5-Feb-20,0,0
Azerbaijan,AZE,6-Feb-20,0,0
Azerbaijan,AZE,7-Feb-20,0,0
Azerbaijan,AZE,8-Feb-20,0,0
Azerbaijan,AZE,9-Feb-20,0,0
Azerbaijan,AZE,10-Feb-20,0,0
Azerbaijan,AZE,11-Feb-20,0,0
Azerbaijan,AZE,12-Feb-20,0,0
Azerbaijan,AZE,13-Feb-20,0,0
Azerbaijan,AZE,14-Feb-20,0,0
Azerbaijan,AZE,15-Feb-20,0,0
Azerbaijan,AZE,16-Feb-20,0,0
Azerbaijan,AZE,17-Feb-20,0,0
Azerbaijan,AZE,18-Feb-20,0,0
Azerbaijan,AZE,19-Feb-20,0,0
Azerbaijan,AZE,20-Feb-20,0,0
Azerbaijan,AZE,21-Feb-20,0,0
Azerbaijan,AZE,22-Feb-20,0,0
Azerbaijan,AZE,23-Feb-20,0,0
Azerbaijan,AZE,24-Feb-20,0,0
Azerbaijan,AZE,25-Feb-20,0,0
Azerbaijan,AZE,26-Feb-20,0,0
Azerbaijan,AZE,27-Feb-20,0,0
Azerbaijan,AZE,28-Feb-20,0,0
Azerbaijan,AZE,29-Feb-20,0,1
Azerbaijan,AZE,1-Mar-20,0,1
Azerbaijan,AZE,2-Mar-20,0,3
Azerbaijan,AZE,6-Mar-20,0,6
Azerbaijan,AZE,7-Mar-20,0,9
Azerbaijan,AZE,11-Mar-20,0,11
Azerbaijan,AZE,12-Mar-20,0,13
Azerbaijan,AZE,13-Mar-20,0,13
Azerbaijan,AZE,15-Mar-20,0,19
Azerbaijan,AZE,16-Mar-20,0,19
Azerbaijan,AZE,17-Mar-20,0,19
Azerbaijan,AZE,18-Mar-20,0,28
Azerbaijan,AZE,19-Mar-20,0,34
Azerbaijan,AZE,20-Mar-20,0,44
Azerbaijan,AZE,21-Mar-20,1,44
Azerbaijan,AZE,22-Mar-20,1,53
Azerbaijan,AZE,23-Mar-20,1,65
Azerbaijan,AZE,24-Mar-20,1,72
Azerbaijan,AZE,25-Mar-20,1,87
Azerbaijan,AZE,26-Mar-20,2,93
Azerbaijan,AZE,27-Mar-20,3,122
Azerbaijan,AZE,28-Mar-20,3,165
Azerbaijan,AZE,29-Mar-20,4,182
Azerbaijan,AZE,30-Mar-20,4,209
Azerbaijan,AZE,31-Mar-20,4,273
Azerbaijan,AZE,1-Apr-20,5,298
Azerbaijan,AZE,2-Apr-20,5,359
Azerbaijan,AZE,3-Apr-20,5,400
Azerbaijan,AZE,4-Apr-20,5,443
Azerbaijan,AZE,5-Apr-20,5,521
Azerbaijan,AZE,6-Apr-20,7,584
Azerbaijan,AZE,7-Apr-20,7,641
Azerbaijan,AZE,8-Apr-20,8,717
Azerbaijan,AZE,9-Apr-20,8,822
Azerbaijan,AZE,10-Apr-20,9,926
Azerbaijan,AZE,11-Apr-20,10,991
Azerbaijan,AZE,12-Apr-20,11,1058
Azerbaijan,AZE,13-Apr-20,11,1098
Azerbaijan,AZE,14-Apr-20,12,1148
Bahamas,BHS,16-Mar-20,0,1
Bahamas,BHS,17-Mar-20,0,1
Bahamas,BHS,20-Mar-20,0,3
Bahamas,BHS,21-Mar-20,0,4
Bahamas,BHS,22-Mar-20,0,4
Bahamas,BHS,23-Mar-20,0,4
Bahamas,BHS,24-Mar-20,0,4
Bahamas,BHS,25-Mar-20,0,4
Bahamas,BHS,26-Mar-20,0,5
Bahamas,BHS,27-Mar-20,0,9
Bahamas,BHS,28-Mar-20,0,9
Bahamas,BHS,29-Mar-20,0,11
Bahamas,BHS,30-Mar-20,0,14
Bahamas,BHS,31-Mar-20,0,14
Bahamas,BHS,1-Apr-20,0,15
Bahamas,BHS,2-Apr-20,1,21
Bahamas,BHS,3-Apr-20,1,24
Bahamas,BHS,4-Apr-20,3,24
Bahamas,BHS,5-Apr-20,4,28
Bahamas,BHS,6-Apr-20,5,29
Bahamas,BHS,7-Apr-20,5,33
Bahamas,BHS,8-Apr-20,6,36
Bahamas,BHS,9-Apr-20,7,40
Bahamas,BHS,10-Apr-20,8,41
Bahamas,BHS,11-Apr-20,8,42
Bahamas,BHS,12-Apr-20,8,46
Bahamas,BHS,13-Apr-20,8,47
Bahamas,BHS,14-Apr-20,8,49
Bahrain,BHR,31-Dec-19,0,0
Bahrain,BHR,1-Jan-20,0,0
Bahrain,BHR,2-Jan-20,0,0
Bahrain,BHR,3-Jan-20,0,0
Bahrain,BHR,4-Jan-20,0,0
Bahrain,BHR,5-Jan-20,0,0
Bahrain,BHR,6-Jan-20,0,0
Bahrain,BHR,7-Jan-20,0,0
Bahrain,BHR,8-Jan-20,0,0
Bahrain,BHR,9-Jan-20,0,0
Bahrain,BHR,10-Jan-20,0,0
Bahrain,BHR,11-Jan-20,0,0
Bahrain,BHR,12-Jan-20,0,0
Bahrain,BHR,13-Jan-20,0,0
Bahrain,BHR,14-Jan-20,0,0
Bahrain,BHR,15-Jan-20,0,0
Bahrain,BHR,16-Jan-20,0,0
Bahrain,BHR,17-Jan-20,0,0
Bahrain,BHR,18-Jan-20,0,0
Bahrain,BHR,19-Jan-20,0,0
Bahrain,BHR,20-Jan-20,0,0
Bahrain,BHR,21-Jan-20,0,0
Bahrain,BHR,22-Jan-20,0,0
Bahrain,BHR,23-Jan-20,0,0
Bahrain,BHR,24-Jan-20,0,0
Bahrain,BHR,25-Jan-20,0,0
Bahrain,BHR,26-Jan-20,0,0
Bahrain,BHR,27-Jan-20,0,0
Bahrain,BHR,28-Jan-20,0,0
Bahrain,BHR,29-Jan-20,0,0
Bahrain,BHR,30-Jan-20,0,0
Bahrain,BHR,31-Jan-20,0,0
Bahrain,BHR,1-Feb-20,0,0
Bahrain,BHR,2-Feb-20,0,0
Bahrain,BHR,3-Feb-20,0,0
Bahrain,BHR,4-Feb-20,0,0
Bahrain,BHR,5-Feb-20,0,0
Bahrain,BHR,6-Feb-20,0,0
Bahrain,BHR,7-Feb-20,0,0
Bahrain,BHR,8-Feb-20,0,0
Bahrain,BHR,9-Feb-20,0,0
Bahrain,BHR,10-Feb-20,0,0
Bahrain,BHR,11-Feb-20,0,0
Bahrain,BHR,12-Feb-20,0,0
Bahrain,BHR,13-Feb-20,0,0
Bahrain,BHR,14-Feb-20,0,0
Bahrain,BHR,15-Feb-20,0,0
Bahrain,BHR,16-Feb-20,0,0
Bahrain,BHR,17-Feb-20,0,0
Bahrain,BHR,18-Feb-20,0,0
Bahrain,BHR,19-Feb-20,0,0
Bahrain,BHR,20-Feb-20,0,0
Bahrain,BHR,21-Feb-20,0,0
Bahrain,BHR,22-Feb-20,0,0
Bahrain,BHR,23-Feb-20,0,0
Bahrain,BHR,24-Feb-20,0,1
Bahrain,BHR,25-Feb-20,0,2
Bahrain,BHR,26-Feb-20,0,23
Bahrain,BHR,27-Feb-20,0,33
Bahrain,BHR,28-Feb-20,0,33
Bahrain,BHR,29-Feb-20,0,38
Bahrain,BHR,1-Mar-20,0,41
Bahrain,BHR,2-Mar-20,0,47
Bahrain,BHR,4-Mar-20,0,49
Bahrain,BHR,5-Mar-20,0,52
Bahrain,BHR,6-Mar-20,0,52
Bahrain,BHR,7-Mar-20,0,56
Bahrain,BHR,8-Mar-20,0,63
Bahrain,BHR,9-Mar-20,0,79
Bahrain,BHR,10-Mar-20,0,109
Bahrain,BHR,11-Mar-20,0,110
Bahrain,BHR,12-Mar-20,0,162
Bahrain,BHR,13-Mar-20,0,162
Bahrain,BHR,14-Mar-20,0,210
Bahrain,BHR,15-Mar-20,0,211
Bahrain,BHR,16-Mar-20,0,214
Bahrain,BHR,17-Mar-20,1,221
Bahrain,BHR,18-Mar-20,1,237
Bahrain,BHR,19-Mar-20,1,256
Bahrain,BHR,20-Mar-20,1,269
Bahrain,BHR,21-Mar-20,1,285
Bahrain,BHR,22-Mar-20,1,306
Bahrain,BHR,23-Mar-20,2,334
Bahrain,BHR,24-Mar-20,2,339
Bahrain,BHR,25-Mar-20,3,390
Bahrain,BHR,26-Mar-20,3,419
Bahrain,BHR,27-Mar-20,4,458
Bahrain,BHR,28-Mar-20,4,466
Bahrain,BHR,29-Mar-20,4,473
Bahrain,BHR,30-Mar-20,4,500
Bahrain,BHR,31-Mar-20,4,515
Bahrain,BHR,1-Apr-20,4,567
Bahrain,BHR,2-Apr-20,4,569
Bahrain,BHR,3-Apr-20,4,643
Bahrain,BHR,4-Apr-20,4,643
Bahrain,BHR,5-Apr-20,4,688
Bahrain,BHR,6-Apr-20,4,700
Bahrain,BHR,7-Apr-20,4,756
Bahrain,BHR,8-Apr-20,5,811
Bahrain,BHR,9-Apr-20,5,823
Bahrain,BHR,10-Apr-20,5,887
Bahrain,BHR,11-Apr-20,6,998
Bahrain,BHR,12-Apr-20,6,1040
Bahrain,BHR,13-Apr-20,6,1136
Bahrain,BHR,14-Apr-20,7,1361
Bangladesh,BGD,9-Mar-20,0,3
Bangladesh,BGD,15-Mar-20,0,3
Bangladesh,BGD,17-Mar-20,0,5
Bangladesh,BGD,18-Mar-20,0,8
Bangladesh,BGD,19-Mar-20,0,10
Bangladesh,BGD,20-Mar-20,0,10
Bangladesh,BGD,21-Mar-20,0,17
Bangladesh,BGD,22-Mar-20,2,24
Bangladesh,BGD,23-Mar-20,3,27
Bangladesh,BGD,24-Mar-20,3,33
Bangladesh,BGD,25-Mar-20,4,39
Bangladesh,BGD,26-Mar-20,5,39
Bangladesh,BGD,27-Mar-20,5,48
Bangladesh,BGD,28-Mar-20,5,48
Bangladesh,BGD,29-Mar-20,5,48
Bangladesh,BGD,30-Mar-20,5,49
Bangladesh,BGD,31-Mar-20,5,49
Bangladesh,BGD,1-Apr-20,5,51
Bangladesh,BGD,2-Apr-20,6,54
Bangladesh,BGD,3-Apr-20,6,56
Bangladesh,BGD,4-Apr-20,6,61
Bangladesh,BGD,5-Apr-20,8,70
Bangladesh,BGD,6-Apr-20,9,88
Bangladesh,BGD,7-Apr-20,12,123
Bangladesh,BGD,8-Apr-20,17,164
Bangladesh,BGD,9-Apr-20,20,218
Bangladesh,BGD,10-Apr-20,21,330
Bangladesh,BGD,11-Apr-20,27,424
Bangladesh,BGD,12-Apr-20,30,482
Bangladesh,BGD,13-Apr-20,34,621
Bangladesh,BGD,14-Apr-20,39,803
Barbados,BRB,18-Mar-20,0,1
Barbados,BRB,19-Mar-20,0,1
Barbados,BRB,20-Mar-20,0,2
Barbados,BRB,21-Mar-20,0,6
Barbados,BRB,22-Mar-20,0,14
Barbados,BRB,23-Mar-20,0,17
Barbados,BRB,24-Mar-20,0,17
Barbados,BRB,25-Mar-20,0,18
Barbados,BRB,26-Mar-20,0,18
Barbados,BRB,27-Mar-20,0,24
Barbados,BRB,28-Mar-20,0,24
Barbados,BRB,29-Mar-20,0,26
Barbados,BRB,30-Mar-20,0,33
Barbados,BRB,31-Mar-20,0,34
Barbados,BRB,1-Apr-20,0,34
Barbados,BRB,2-Apr-20,0,45
Barbados,BRB,3-Apr-20,0,45
Barbados,BRB,4-Apr-20,0,45
Barbados,BRB,5-Apr-20,0,51
Barbados,BRB,6-Apr-20,1,56
Barbados,BRB,7-Apr-20,2,60
Barbados,BRB,8-Apr-20,3,63
Barbados,BRB,9-Apr-20,3,63
Barbados,BRB,10-Apr-20,3,66
Barbados,BRB,11-Apr-20,4,67
Barbados,BRB,12-Apr-20,4,68
Barbados,BRB,13-Apr-20,4,71
Barbados,BRB,14-Apr-20,4,72
Belarus,BLR,31-Dec-19,0,0
Belarus,BLR,1-Jan-20,0,0
Belarus,BLR,2-Jan-20,0,0
Belarus,BLR,3-Jan-20,0,0
Belarus,BLR,4-Jan-20,0,0
Belarus,BLR,5-Jan-20,0,0
Belarus,BLR,6-Jan-20,0,0
Belarus,BLR,7-Jan-20,0,0
Belarus,BLR,8-Jan-20,0,0
Belarus,BLR,9-Jan-20,0,0
Belarus,BLR,10-Jan-20,0,0
Belarus,BLR,11-Jan-20,0,0
